PCM_type_Wall,Thickness_Wall,Melting_Point_Wall,PCM_type_Roof,Thickness_Roof,Melting_Point_Roof,Roof_PCM_Position,wall_PCM_Position,IDD,EUI,TL,city,pareto,TL_phase
1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,6.895254,53.373,-1.0,Tabriz,False,23.0
1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,6.846685,52.976,-1.0,Tabriz,False,23.0
0.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,6.811943,52.48,-1.0,Tabriz,False,23.0
1.0,1.0,2.0,0.0,2.0,3.0,0.0,2.0,6.881427,53.423,-1.0,Tabriz,False,23.0
1.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,6.845151,53.026,-1.0,Tabriz,False,23.0
0.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,6.922718,53.671,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,6.894015,53.472,-1.0,Tabriz,False,23.0
1.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,6.870373,53.175,-1.0,Tabriz,False,23.0
1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,6.882992,53.323,-1.0,Tabriz,False,23.0
1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,6.922859,53.621,-1.0,Tabriz,False,23.0
1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,6.857842,52.877,-1.0,Tabriz,False,23.0
0.0,2.0,3.0,0.0,2.0,3.0,2.0,0.0,6.89219,53.274,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,6.884374,53.224,-1.0,Tabriz,False,23.0
1.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,6.801971,52.877,-1.0,Tabriz,False,23.0
1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,6.919713,53.72,-1.0,Tabriz,False,23.0
1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,6.870373,53.175,-1.0,Tabriz,False,23.0
1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,6.873525,52.976,-1.0,Tabriz,False,23.0
0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,6.873313,53.274,-1.0,Tabriz,False,23.0
1.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,6.903422,53.621,-1.0,Tabriz,False,23.0
1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,6.895254,53.373,-1.0,Tabriz,False,23.0
0.0,3.0,4.0,1.0,2.0,0.0,1.0,1.0,6.81335,52.827,-1.0,Tabriz,False,23.0
0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,6.798683,52.579,-1.0,Tabriz,False,23.0
0.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,6.877768,53.323,-1.0,Tabriz,False,23.0
1.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,6.896107,53.423,-1.0,Tabriz,False,23.0
0.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,6.798683,52.579,-1.0,Tabriz,False,23.0
1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,6.892183,53.274,-1.0,Tabriz,False,23.0
1.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,6.85417,53.175,-1.0,Tabriz,False,23.0
0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,6.877478,52.877,-1.0,Tabriz,False,23.0
0.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,6.868599,53.075,-1.0,Tabriz,False,23.0
0.0,2.0,3.0,0.0,2.0,3.0,1.0,0.0,6.894173,53.373,-1.0,Tabriz,False,23.0
1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,6.861931,53.026,-1.0,Tabriz,False,23.0
0.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,6.887197,53.125,-1.0,Tabriz,False,23.0
0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,6.886247,53.125,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,6.870803,53.175,-1.0,Tabriz,False,23.0
1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,6.846839,52.927,-1.0,Tabriz,False,23.0
0.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,6.900857,53.423,-1.0,Tabriz,False,23.0
0.0,3.0,2.0,0.0,1.0,4.0,2.0,1.0,6.801481,52.431,-1.0,Tabriz,False,23.0
1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,6.846685,52.976,-1.0,Tabriz,False,23.0
1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,6.895188,53.472,-1.0,Tabriz,False,23.0
1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,6.903422,53.621,-1.0,Tabriz,False,23.0
1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,6.891703,53.274,-1.0,Tabriz,False,23.0
1.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,6.873525,52.976,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,0.0,1.0,4.0,2.0,1.0,6.895622,53.274,-1.0,Tabriz,False,23.0
0.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,6.820051,52.827,-1.0,Tabriz,False,23.0
0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,6.895302,53.571,-1.0,Tabriz,False,23.0
1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,6.846839,52.927,-1.0,Tabriz,False,23.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.91428,53.472,-1.0,Tabriz,False,23.0
0.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,6.911078,53.323,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,6.907709,53.274,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,6.895622,53.274,-1.0,Tabriz,False,23.0
1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,6.901929,53.373,-1.0,Tabriz,False,23.0
1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,6.9176,53.72,-1.0,Tabriz,False,23.0
1.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,6.886368,53.472,-1.0,Tabriz,False,23.0
0.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,6.885165,53.274,-1.0,Tabriz,False,23.0
0.0,2.0,4.0,0.0,3.0,4.0,2.0,1.0,6.801481,52.431,-1.0,Tabriz,False,23.0
0.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,6.903613,53.224,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,6.887197,53.125,-1.0,Tabriz,False,23.0
0.0,1.0,3.0,0.0,1.0,3.0,2.0,2.0,6.903613,53.224,-1.0,Tabriz,False,23.0
1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,6.916155,53.472,-1.0,Tabriz,False,23.0
0.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,6.815554,52.728,-1.0,Tabriz,False,23.0
1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,6.867564,53.274,-1.0,Tabriz,False,23.0
1.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,6.87681,53.224,-1.0,Tabriz,False,23.0
0.0,2.0,0.0,1.0,2.0,4.0,1.0,1.0,6.862517,53.075,-1.0,Tabriz,False,23.0
0.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,6.820051,52.827,-1.0,Tabriz,False,23.0
0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,6.900356,53.571,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,6.892303,53.323,-1.0,Tabriz,False,23.0
1.0,3.0,1.0,0.0,2.0,4.0,1.0,1.0,6.79304,52.579,-1.0,Tabriz,False,23.0
0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,6.82826,52.629,-1.0,Tabriz,False,23.0
1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,6.89187,53.274,-1.0,Tabriz,False,23.0
1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,6.849304,52.877,-1.0,Tabriz,False,23.0
1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,6.89187,53.274,-1.0,Tabriz,False,23.0
0.0,2.0,4.0,0.0,0.0,3.0,1.0,1.0,6.86977,53.423,-1.0,Tabriz,False,23.0
1.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,6.870803,53.175,-1.0,Tabriz,False,23.0
0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,6.888307,53.175,-1.0,Tabriz,False,23.0
0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,6.854726,53.175,-1.0,Tabriz,False,23.0
1.0,3.0,0.0,0.0,2.0,3.0,1.0,2.0,6.79279,52.48,-1.0,Tabriz,False,23.0
1.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,6.849856,53.026,-1.0,Tabriz,False,23.0
1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,6.892303,53.323,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,6.895302,53.571,-1.0,Tabriz,False,23.0
1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,6.853087,53.075,-1.0,Tabriz,False,23.0
0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,6.904236,53.373,-1.0,Tabriz,False,23.0
0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,6.876322,53.274,-1.0,Tabriz,False,23.0
1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,6.842077,52.927,-1.0,Tabriz,False,23.0
0.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,6.86977,53.423,-1.0,Tabriz,False,23.0
1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,6.851623,52.976,-1.0,Tabriz,False,23.0
1.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,6.845151,53.026,-1.0,Tabriz,False,23.0
0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,6.808439,52.679,-1.0,Tabriz,False,23.0
1.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,6.853087,53.075,-1.0,Tabriz,False,23.0
0.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,6.801481,52.431,-1.0,Tabriz,False,23.0
0.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,6.830345,52.877,-1.0,Tabriz,False,23.0
0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,6.914117,53.423,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,6.899751,53.472,-1.0,Tabriz,False,23.0
0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,6.811943,52.48,-1.0,Tabriz,False,23.0
1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,6.879971,53.472,-1.0,Tabriz,False,23.0
0.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,6.798683,52.579,-1.0,Tabriz,False,23.0
0.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,6.894395,53.423,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.911181,53.671,-1.0,Tabriz,False,23.0
1.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,6.802091,52.827,-1.0,Tabriz,False,23.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.916251,53.522,-1.0,Tabriz,False,23.0
1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,6.883591,53.224,-1.0,Tabriz,False,23.0
0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,6.86977,53.423,-1.0,Tabriz,False,23.0
1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,6.870373,53.175,-1.0,Tabriz,False,23.0
1.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,6.846319,52.927,-1.0,Tabriz,False,23.0
1.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,6.849304,52.877,-1.0,Tabriz,False,23.0
1.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,6.905396,53.472,-1.0,Tabriz,False,23.0
0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,6.894395,53.423,-1.0,Tabriz,False,23.0
0.0,1.0,3.0,0.0,3.0,4.0,0.0,1.0,6.808439,52.679,-1.0,Tabriz,False,23.0
0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,6.883437,53.224,-1.0,Tabriz,False,23.0
0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,6.928704,53.621,-1.0,Tabriz,False,23.0
1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,6.867564,53.274,-1.0,Tabriz,False,23.0
1.0,1.0,2.0,0.0,3.0,3.0,2.0,0.0,6.869528,53.175,-1.0,Tabriz,False,23.0
1.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,6.83019,52.976,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,6.903422,53.621,-1.0,Tabriz,False,23.0
0.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,6.833071,52.976,-1.0,Tabriz,False,23.0
0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,6.872113,52.927,-1.0,Tabriz,False,23.0
0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,6.899693,53.373,-1.0,Tabriz,False,23.0
0.0,2.0,3.0,1.0,2.0,4.0,0.0,2.0,6.866214,52.927,-1.0,Tabriz,False,23.0
0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,6.918805,53.472,-1.0,Tabriz,False,23.0
1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,6.9176,53.72,-1.0,Tabriz,False,23.0
0.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,6.815554,52.728,-1.0,Tabriz,False,23.0
0.0,0.0,3.0,0.0,2.0,4.0,0.0,2.0,6.872113,52.927,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,0.0,3.0,3.0,1.0,1.0,6.858744,52.976,-1.0,Tabriz,False,23.0
0.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,6.8501,53.075,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,6.902708,53.323,-1.0,Tabriz,False,23.0
0.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,6.815554,52.728,-1.0,Tabriz,False,23.0
0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,6.916251,53.522,-1.0,Tabriz,False,23.0
1.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,6.913115,53.472,-1.0,Tabriz,False,23.0
1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,6.901937,53.373,-1.0,Tabriz,False,23.0
0.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,6.902708,53.323,-1.0,Tabriz,False,23.0
1.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,6.891155,53.472,-1.0,Tabriz,False,23.0
1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,6.846685,52.976,-1.0,Tabriz,False,23.0
0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,6.884374,53.224,-1.0,Tabriz,False,23.0
0.0,2.0,2.0,1.0,0.0,4.0,2.0,1.0,6.886546,53.274,-1.0,Tabriz,False,23.0
1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,6.846839,52.927,-1.0,Tabriz,False,23.0
0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,6.870214,53.026,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,6.904236,53.373,-1.0,Tabriz,False,23.0
1.0,1.0,4.0,0.0,3.0,3.0,2.0,2.0,6.860934,52.877,-1.0,Tabriz,False,23.0
0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,6.86977,53.423,-1.0,Tabriz,False,23.0
0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,6.913892,53.472,-1.0,Tabriz,False,23.0
1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,6.899751,53.472,-1.0,Tabriz,False,23.0
1.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,6.802091,52.827,-1.0,Tabriz,False,23.0
1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,6.884813,53.224,-1.0,Tabriz,False,23.0
0.0,1.0,4.0,1.0,0.0,4.0,1.0,0.0,6.918073,53.571,-1.0,Tabriz,False,23.0
0.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,6.902708,53.323,-1.0,Tabriz,False,23.0
1.0,1.0,4.0,0.0,2.0,3.0,0.0,1.0,6.879971,53.472,-1.0,Tabriz,False,23.0
0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,6.877768,53.323,-1.0,Tabriz,False,23.0
0.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,6.904236,53.373,-1.0,Tabriz,False,23.0
0.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,6.878402,53.323,-1.0,Tabriz,False,23.0
1.0,3.0,3.0,0.0,1.0,3.0,2.0,1.0,6.802091,52.827,-1.0,Tabriz,False,23.0
1.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,6.870373,53.175,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,6.886247,53.125,-1.0,Tabriz,False,23.0
0.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,6.899693,53.373,-1.0,Tabriz,False,23.0
0.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,6.863063,53.075,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,6.917655,53.571,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,6.849304,52.877,-1.0,Tabriz,False,23.0
1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,6.8544,53.026,-1.0,Tabriz,False,23.0
0.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,6.874895,53.224,-1.0,Tabriz,False,23.0
0.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,6.904236,53.373,-1.0,Tabriz,False,23.0
1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,6.871478,53.274,-1.0,Tabriz,False,23.0
1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.892303,53.323,-1.0,Tabriz,False,23.0
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.913892,53.472,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,6.801481,52.431,-1.0,Tabriz,False,23.0
1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,6.9176,53.72,-1.0,Tabriz,False,23.0
0.0,1.0,4.0,0.0,3.0,3.0,1.0,0.0,6.846709,53.175,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,6.916251,53.522,-1.0,Tabriz,False,23.0
1.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,6.846685,52.976,-1.0,Tabriz,False,23.0
1.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,6.861931,53.026,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,6.89187,53.274,-1.0,Tabriz,False,23.0
0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,6.870772,53.274,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,6.892183,53.274,-1.0,Tabriz,False,23.0
1.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,6.808794,52.827,-1.0,Tabriz,False,23.0
1.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,6.889512,53.571,-1.0,Tabriz,False,23.0
1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,6.853087,53.075,-1.0,Tabriz,False,23.0
1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.847298,52.927,-1.0,Tabriz,False,23.0
1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,6.846685,52.976,-1.0,Tabriz,False,23.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.895188,53.472,-1.0,Tabriz,False,23.0
0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,6.877768,53.323,-1.0,Tabriz,False,23.0
0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,6.900633,53.671,-1.0,Tabriz,False,23.0
0.0,2.0,2.0,1.0,3.0,4.0,0.0,0.0,6.864554,53.274,-1.0,Tabriz,False,23.0
1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,6.867861,53.224,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,6.888307,53.175,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,6.907709,53.274,-1.0,Tabriz,False,23.0
1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,6.891636,53.423,-1.0,Tabriz,False,23.0
0.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,6.886247,53.125,-1.0,Tabriz,False,23.0
1.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.851623,52.976,-1.0,Tabriz,False,23.0
1.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,6.857842,52.877,-1.0,Tabriz,False,23.0
1.0,3.0,2.0,1.0,3.0,3.0,0.0,1.0,6.763271,52.381,-1.0,Tabriz,False,23.0
0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,6.89219,53.274,-1.0,Tabriz,False,23.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.92223,53.621,-1.0,Tabriz,False,23.0
0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,6.902708,53.323,-1.0,Tabriz,False,23.0
0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,6.803385,52.381,-1.0,Tabriz,False,23.0
0.0,0.0,2.0,0.0,3.0,4.0,2.0,1.0,6.801481,52.431,-1.0,Tabriz,False,23.0
0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,6.923747,53.77,-1.0,Tabriz,True,23.0
0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,6.894173,53.373,-1.0,Tabriz,False,23.0
1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,6.91649,53.72,-1.0,Tabriz,False,23.0
1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,6.886368,53.472,-1.0,Tabriz,False,23.0
0.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,6.870772,53.274,-1.0,Tabriz,False,23.0
0.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,6.833071,52.976,-1.0,Tabriz,False,23.0
1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,6.846685,52.976,-1.0,Tabriz,False,23.0
0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,6.902609,53.224,-1.0,Tabriz,False,23.0
1.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,6.832485,52.728,-1.0,Tabriz,False,23.0
1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,6.907109,53.472,-1.0,Tabriz,False,23.0
1.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,6.899462,53.522,-1.0,Tabriz,False,23.0
1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,6.846685,52.976,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,6.912355,53.522,-1.0,Tabriz,False,23.0
0.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,6.902708,53.323,-1.0,Tabriz,False,23.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.886368,53.472,-1.0,Tabriz,False,23.0
0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,6.86977,53.423,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,6.886247,53.125,-1.0,Tabriz,False,23.0
0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,6.907874,53.423,-1.0,Tabriz,False,23.0
0.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,6.877478,52.877,-1.0,Tabriz,False,23.0
1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,6.892303,53.323,-1.0,Tabriz,False,23.0
0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,6.880108,53.224,-1.0,Tabriz,False,23.0
0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,6.904236,53.373,-1.0,Tabriz,False,23.0
1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,6.847298,52.927,-1.0,Tabriz,False,23.0
0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,6.830875,52.877,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,6.892183,53.274,-1.0,Tabriz,False,23.0
1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,6.867282,53.274,-1.0,Tabriz,False,23.0
1.0,1.0,4.0,1.0,2.0,4.0,0.0,0.0,6.867564,53.274,-1.0,Tabriz,False,23.0
1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,6.864787,53.026,-1.0,Tabriz,False,23.0
1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,6.897126,53.323,-1.0,Tabriz,False,23.0
0.0,2.0,3.0,0.0,3.0,3.0,2.0,1.0,6.801481,52.431,-1.0,Tabriz,False,23.0
1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.882041,53.323,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,6.876513,53.423,-1.0,Tabriz,False,23.0
0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,6.886247,53.125,-1.0,Tabriz,False,23.0
0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,6.895302,53.571,-1.0,Tabriz,False,23.0
1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,6.901937,53.373,-1.0,Tabriz,False,23.0
1.0,3.0,0.0,0.0,1.0,4.0,0.0,2.0,6.801729,52.629,-1.0,Tabriz,False,23.0
0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,6.904521,53.423,-1.0,Tabriz,False,23.0
1.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,6.883591,53.224,-1.0,Tabriz,False,23.0
0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,6.846709,53.175,-1.0,Tabriz,False,23.0
1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,6.83019,52.976,-1.0,Tabriz,False,23.0
1.0,2.0,3.0,0.0,1.0,4.0,1.0,2.0,6.867861,53.224,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,6.858744,52.976,-1.0,Tabriz,False,23.0
0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,6.903613,53.224,-1.0,Tabriz,False,23.0
1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,6.801971,52.877,-1.0,Tabriz,False,23.0
1.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,6.858744,52.976,-1.0,Tabriz,False,23.0
1.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,6.889459,53.522,-1.0,Tabriz,False,23.0
0.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,6.868239,53.224,-1.0,Tabriz,False,23.0
